pair,target,confounder,method,rho,shot,seed,metric,value
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,ece,0.10397616773843765
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,sms_raw_logit,0.005078436341136694
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,sms_fixed_reference,0.2622331380844116
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,ranking_disagreement,0.4144987463951111
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,support_swap_flip_rate,0.33250001072883606
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,d0_auroc,0.7684000134468079
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,d1_auroc,0.6640999913215637
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,worst_nuisance_auroc,0.6640999913215637
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,auroc,0.7683749794960022
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,auprc,0.7527949213981628
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,f1,0.7102803587913513
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,brier,0.2330307960510254
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,ece,0.12784606218338013
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,sms_raw_logit,0.003677389118820429
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,sms_fixed_reference,0.24674586951732635
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,ranking_disagreement,0.3605353534221649
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,support_swap_flip_rate,0.22750000655651093
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,d0_auroc,0.8314999938011169
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,d1_auroc,0.703499972820282
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,10,4,worst_nuisance_auroc,0.703499972820282
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,auroc,0.5027874708175659
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,auprc,0.5107462406158447
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,brier,0.25000420212745667
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,ece,4.6193599700927734e-06
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,sms_raw_logit,0.030299188569188118
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,sms_fixed_reference,0.8342737555503845
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,ranking_disagreement,0.5145488977432251
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,d0_auroc,0.5242999792098999
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,d1_auroc,0.48844999074935913
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,1,4,worst_nuisance_auroc,0.48844999074935913
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,auroc,0.5055000185966492
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,auprc,0.5004438757896423
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,brier,0.25026679039001465
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,ece,0.007482545450329781
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,sms_raw_logit,0.01961817592382431
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,sms_fixed_reference,0.9630260467529297
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,ranking_disagreement,0.49897244572639465
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,d0_auroc,0.5019000172615051
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,d1_auroc,0.5091000199317932
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,3,4,worst_nuisance_auroc,0.5019000172615051
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,auroc,0.5314750075340271
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,auprc,0.518780529499054
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,brier,0.24966499209403992
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,ece,0.010688358917832375
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,sms_raw_logit,0.01624363660812378
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,sms_fixed_reference,0.9801610708236694
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,ranking_disagreement,0.495877206325531
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,d0_auroc,0.5353999733924866
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,d1_auroc,0.527899980545044
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,4,worst_nuisance_auroc,0.527899980545044
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,auroc,0.5237249732017517
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,auprc,0.5127091407775879
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,brier,0.24983741343021393
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,ece,0.004372611176222563
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,sms_raw_logit,0.012436973862349987
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,sms_fixed_reference,1.0466541051864624
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,ranking_disagreement,0.4828571379184723
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,d0_auroc,0.5630999803543091
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,d1_auroc,0.4823000133037567
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,4,worst_nuisance_auroc,0.4823000133037567
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,auroc,0.6381499767303467
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,auprc,0.6200440526008606
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,brier,0.24089157581329346
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,ece,0.0765453577041626
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,sms_raw_logit,0.03201550990343094
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,sms_fixed_reference,0.7736329436302185
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,ranking_disagreement,0.4742606580257416
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,d0_auroc,0.6455000042915344
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,d1_auroc,0.6341000199317932
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,4,worst_nuisance_auroc,0.6341000199317932
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,auroc,0.6242750287055969
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,auprc,0.6052656769752502
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,f1,0.6745362281799316
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,brier,0.23906412720680237
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,ece,0.03633803501725197
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,sms_raw_logit,0.018881905823946
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,sms_fixed_reference,0.8600186109542847
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,ranking_disagreement,0.4574812054634094
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,support_swap_flip_rate,0.08749999850988388
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,d0_auroc,0.6646999716758728
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,d1_auroc,0.5898000001907349
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,4,worst_nuisance_auroc,0.5898000001907349
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,auroc,0.6691250205039978
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,auprc,0.6537757515907288
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,f1,0.6601941585540771
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,brier,0.23538359999656677
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,ece,0.06379643827676773
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,sms_raw_logit,0.016360744833946228
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,sms_fixed_reference,0.8448131084442139
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,ranking_disagreement,0.42827603220939636
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,support_swap_flip_rate,0.33500000834465027
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,d0_auroc,0.7145000100135803
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,d1_auroc,0.6237999796867371
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,4,worst_nuisance_auroc,0.6237999796867371
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,auroc,0.707087516784668
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,auprc,0.692147433757782
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,f1,0.7005870938301086
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,brier,0.22034405171871185
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,ece,0.0476059764623642
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,sms_raw_logit,0.011467124335467815
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,sms_fixed_reference,0.7694224119186401
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,ranking_disagreement,0.38116541504859924
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,support_swap_flip_rate,0.2824999988079071
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,d0_auroc,0.7742499709129333
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,d1_auroc,0.6407999992370605
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,4,worst_nuisance_auroc,0.6407999992370605
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,auroc,0.5046499967575073
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,auprc,0.5107092261314392
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,brier,0.2500115633010864
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,ece,3.853440284729004e-05
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,sms_raw_logit,0.02784890867769718
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,sms_fixed_reference,0.7668064832687378
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,ranking_disagreement,0.5113222002983093
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,d0_auroc,0.5230000019073486
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,d1_auroc,0.4921000003814697
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,4,worst_nuisance_auroc,0.4921000003814697
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,auroc,0.5048499703407288
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,auprc,0.5031937956809998
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,brier,0.2502106726169586
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,ece,0.010553011670708656
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,sms_raw_logit,0.018513042479753494
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,sms_fixed_reference,0.9087767601013184
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,ranking_disagreement,0.4949623942375183
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,d0_auroc,0.49779999256134033
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,d1_auroc,0.5112000107765198
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,4,worst_nuisance_auroc,0.49779999256134033
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,auroc,0.5306500196456909
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,auprc,0.5203765630722046
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,brier,0.24965250492095947
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,ece,0.010701724328100681
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,sms_raw_logit,0.015176237560808659
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,sms_fixed_reference,0.9157528877258301
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,ranking_disagreement,0.4909398555755615
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,d0_auroc,0.538100004196167
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,d1_auroc,0.5231999754905701
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,4,worst_nuisance_auroc,0.5231999754905701
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,auroc,0.5251749753952026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,auprc,0.5147380828857422
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,brier,0.24979987740516663
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,ece,0.002458741655573249
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,sms_raw_logit,0.011698906309902668
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,sms_fixed_reference,0.9845408201217651
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,ranking_disagreement,0.48766276240348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,d0_auroc,0.5627999901771545
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,d1_auroc,0.48570001125335693
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,4,worst_nuisance_auroc,0.48570001125335693
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,auroc,0.6366249918937683
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,auprc,0.6171233654022217
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,f1,0.6632652878761292
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,brier,0.23798315227031708
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,ece,0.06396346539258957
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,sms_raw_logit,0.029193246737122536
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,sms_fixed_reference,0.7054348587989807
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,ranking_disagreement,0.46914786100387573
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,support_swap_flip_rate,0.12250000238418579
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,d0_auroc,0.6439999938011169
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,d1_auroc,0.6341999769210815
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,4,worst_nuisance_auroc,0.6341999769210815
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,auroc,0.623924970626831
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,auprc,0.6012652516365051
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,brier,0.23950643837451935
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,ece,0.03603425621986389
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,sms_raw_logit,0.017518818378448486
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,sms_fixed_reference,0.7979337573051453
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,ranking_disagreement,0.4607268273830414
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,d0_auroc,0.6628000140190125
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,d1_auroc,0.5900999903678894
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,4,worst_nuisance_auroc,0.5900999903678894
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,auroc,0.6711999773979187
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,auprc,0.6555030345916748
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,f1,0.6601941585540771
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,brier,0.23599500954151154
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,ece,0.061095744371414185
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,sms_raw_logit,0.015141641721129417
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,sms_fixed_reference,0.7818627953529358
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,ranking_disagreement,0.4278446137905121
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,support_swap_flip_rate,0.33000001311302185
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,d0_auroc,0.715399980545044
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,d1_auroc,0.6258000135421753
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,4,worst_nuisance_auroc,0.6258000135421753
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,auroc,0.7092499732971191
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,auprc,0.6970771551132202
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,f1,0.7072691321372986
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,brier,0.22097313404083252
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,ece,0.05843416973948479
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,sms_raw_logit,0.010663909837603569
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,4,sms_fixed_reference,0.7155281901359558
