pair,target,confounder,method,shot,seed,temperature,threshold,metric,value
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,auroc,0.7524999976158142
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,auprc,0.7273144721984863
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,f1,0.7265917658805847
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,brier,0.22158710658550262
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,ece,0.11034030467271805
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,false_positive_c0d1,0.5671411156654358
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,sms_raw_logit,0.3235500752925873
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,sms_normalized_logit,0.3440810441970825
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,support_swap_flip_rate,0.07500000298023224
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,support_swap_error_gap,0.004999995231628418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,worst_support_panel_error,0.3700000047683716
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,d0_auroc,0.7915999889373779
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,d0_auprc,0.7526710033416748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,d1_auroc,0.7095999717712402
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,d1_auprc,0.7117597460746765
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,worst_nuisance_auroc,0.7095999717712402
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,2,2.0,0.45,worst_nuisance_auprc,0.7117597460746765
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,auroc,0.7540000081062317
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,auprc,0.7204141020774841
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,f1,0.7075812220573425
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,brier,0.21993669867515564
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,ece,0.1271466314792633
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,false_positive_c0d1,0.5633566379547119
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,sms_raw_logit,0.2853669822216034
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,sms_normalized_logit,0.28544631600379944
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,support_swap_flip_rate,0.07500000298023224
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,support_swap_error_gap,0.015000015497207642
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,worst_support_panel_error,0.3700000047683716
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,d0_auroc,0.8023999929428101
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,d0_auprc,0.7696240544319153
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,d1_auroc,0.7056000232696533
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,d1_auprc,0.6920323371887207
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,worst_nuisance_auroc,0.7056000232696533
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,2,2.0,0.4,worst_nuisance_auprc,0.6920323371887207
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,auroc,0.4799000024795532
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,auprc,0.4948664903640747
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,brier,0.2507612109184265
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,ece,0.02250474877655506
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,false_positive_c0d1,0.5171409249305725
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,sms_raw_logit,0.7163674831390381
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,sms_normalized_logit,1.043666124343872
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,support_swap_flip_rate,0.23499999940395355
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,support_swap_error_gap,0.034999966621398926
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,worst_support_panel_error,0.5199999809265137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,d0_auroc,0.49079999327659607
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,d0_auprc,0.5158835053443909
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,d1_auroc,0.47119998931884766
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,d1_auprc,0.49104970693588257
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,worst_nuisance_auroc,0.47119998931884766
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,2,10.0,0.1,worst_nuisance_auprc,0.49104970693588257
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,auroc,0.46480000019073486
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,auprc,0.4763060510158539
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,brier,0.2515377998352051
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,ece,0.041027579456567764
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,false_positive_c0d1,0.5124936103820801
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,sms_raw_logit,0.6275309324264526
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,sms_normalized_logit,0.8931145668029785
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,support_swap_flip_rate,0.20499999821186066
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,support_swap_error_gap,0.015000015497207642
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,worst_support_panel_error,0.4950000047683716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,d0_auroc,0.42879998683929443
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,d0_auprc,0.48324504494667053
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,d1_auroc,0.5063999891281128
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,d1_auprc,0.4806241989135742
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,worst_nuisance_auroc,0.42879998683929443
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,2,10.0,0.1,worst_nuisance_auprc,0.4806241989135742
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,auroc,0.4887999892234802
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,auprc,0.4961906373500824
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,brier,0.25076961517333984
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,ece,0.02110668644309044
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,false_positive_c0d1,0.5105559825897217
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,sms_raw_logit,0.5601211786270142
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,sms_normalized_logit,0.7973523139953613
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,support_swap_flip_rate,0.20000000298023224
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,support_swap_error_gap,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,worst_support_panel_error,0.4749999940395355
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,d0_auroc,0.45320001244544983
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,d0_auprc,0.49924102425575256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,d1_auroc,0.5184000134468079
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,d1_auprc,0.5036764144897461
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,worst_nuisance_auroc,0.45320001244544983
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,2,10.0,0.1,worst_nuisance_auprc,0.49924102425575256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,auroc,0.5636000037193298
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,auprc,0.5458787679672241
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,brier,0.24827145040035248
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,ece,0.04077815264463425
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,false_positive_c0d1,0.507737934589386
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,sms_raw_logit,0.5563141703605652
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,sms_normalized_logit,0.9012711048126221
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,support_swap_flip_rate,0.23000000417232513
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,support_swap_error_gap,0.02000001072883606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,worst_support_panel_error,0.4950000047683716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,d0_auroc,0.5224000215530396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,d0_auprc,0.5454807281494141
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,d1_auroc,0.5979999899864197
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,d1_auprc,0.5554424524307251
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,worst_nuisance_auroc,0.5224000215530396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,2,10.0,0.1,worst_nuisance_auprc,0.5454807281494141
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,auroc,0.7021999955177307
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,auprc,0.6958237886428833
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,f1,0.7028985619544983
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,brier,0.23003503680229187
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,ece,0.09927473217248917
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,false_positive_c0d1,0.5626869201660156
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,sms_raw_logit,0.5213501453399658
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,sms_normalized_logit,0.7093409895896912
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,support_swap_flip_rate,0.17499999701976776
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,support_swap_error_gap,0.014999985694885254
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,worst_support_panel_error,0.4099999964237213
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,d0_auroc,0.7355999946594238
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,d0_auprc,0.7210822701454163
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,d1_auroc,0.6687999963760376
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,d1_auprc,0.6798763871192932
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,worst_nuisance_auroc,0.6687999963760376
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,2,2.0,0.45,worst_nuisance_auprc,0.6798763871192932
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,auroc,0.7802000045776367
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,auprc,0.7441387176513672
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,f1,0.7489361763000488
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,brier,0.21452227234840393
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,ece,0.11769416928291321
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,false_positive_c0d1,0.5475693345069885
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,sms_raw_logit,0.5120323300361633
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,sms_normalized_logit,0.6477307677268982
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,support_swap_flip_rate,0.1599999964237213
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,support_swap_error_gap,0.050000011920928955
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,worst_support_panel_error,0.4050000011920929
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,d0_auroc,0.8159999847412109
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,d0_auprc,0.7912283539772034
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,d1_auroc,0.7436000108718872
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,d1_auprc,0.7155066728591919
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,worst_nuisance_auroc,0.7436000108718872
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,2,2.0,0.55,worst_nuisance_auprc,0.7155066728591919
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,auroc,0.76910001039505
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,auprc,0.7461179494857788
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,f1,0.7599999904632568
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,brier,0.21416737139225006
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,ece,0.10602904111146927
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,false_positive_c0d1,0.5483144521713257
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,sms_raw_logit,0.47938430309295654
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,sms_normalized_logit,0.6173549890518188
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,support_swap_flip_rate,0.16500000655651093
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,support_swap_error_gap,0.054999977350234985
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,worst_support_panel_error,0.38499999046325684
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,d0_auroc,0.8187999725341797
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,d0_auprc,0.802742063999176
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,d1_auroc,0.7196000218391418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,d1_auprc,0.7109691500663757
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,worst_nuisance_auroc,0.7196000218391418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,2,2.0,0.5,worst_nuisance_auprc,0.7109691500663757
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,auroc,0.7903000116348267
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,auprc,0.7695975303649902
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,f1,0.7548637986183167
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,brier,0.2055603563785553
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,ece,0.13992753624916077
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,false_positive_c0d1,0.5667153000831604
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,sms_raw_logit,0.43120455741882324
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,sms_normalized_logit,0.5469731092453003
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,support_swap_flip_rate,0.14000000059604645
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,support_swap_error_gap,0.030000001192092896
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,worst_support_panel_error,0.3700000047683716
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,d0_auroc,0.819599986076355
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,d0_auprc,0.7900932431221008
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,d1_auroc,0.7608000040054321
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,d1_auprc,0.7575482130050659
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,worst_nuisance_auroc,0.7608000040054321
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,2,1.0,0.45,worst_nuisance_auprc,0.7575482130050659
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,auroc,0.4171000123023987
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,auprc,0.43866267800331116
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,brier,0.25058087706565857
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,ece,0.02164071798324585
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,false_positive_c0d1,0.5216374397277832
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,sms_raw_logit,0.07665453106164932
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,sms_normalized_logit,1.0508768558502197
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,support_swap_error_gap,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,worst_support_panel_error,0.5
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,d0_auroc,0.42239999771118164
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,d0_auprc,0.44301992654800415
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,d1_auroc,0.40959998965263367
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,d1_auprc,0.4429169297218323
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,worst_nuisance_auroc,0.40959998965263367
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,3,10.0,0.1,worst_nuisance_auprc,0.4429169297218323
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,auroc,0.445499986410141
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,auprc,0.4560267925262451
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,brier,0.250579833984375
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,ece,0.022329092025756836
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,false_positive_c0d1,0.5222446322441101
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,3,10.0,0.1,sms_raw_logit,0.04344005882740021
